name,producer,href,image_url,description
Green Tea & Lemon  20 Tea Bags,17,https://twinings.co.uk/products/green-tea-lemon-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Green-Tea-Lemon-20-Single-Tea-Bags_540x.jpg?v=1619614691,"We've blended the delicate taste of green tea with this sunshiny lemon flavour. Take a sip and feel the sun rise and the mists clear.  Gentle sencha steaming and pan firing create this earthy blend to which we add a touch of deliciously sweet lemon flavour to create this sunny and bright green tea blend.  How do I drink it? We suggest brewing this tea for a maximum of 2 minutes, any longer and you may lose the delicate taste. Allow one single tea bag per person, boil the kettle and let it cool slightly before pouring."
Discovery Collection Medley of Mint  15 Pyramid Tea Bags,17,https://twinings.co.uk/products/discovery-collection-medley-of-mint-pyramid-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Discovery-Collection-Medley-of-Mint-Pyramid-Tea-Bag_540x.jpg?v=1620311668,"Our Medley of Mint from the Discovery Collection has been created with two types of mint leaves that have been expertly blended to provide the perfect reviving taste combination.The beautifully designed box contains a lovely little golden bag filled with loose leaf pyramid tea bags.When refreshment is the order of the day, a minty infusion is the drink of choice. With both Spearmint and Peppermint, our Master blenders choose the very best mint leaves, from select summer harvests, each time picking just before the mint flowers bloom for maximum taste. The result is a delicious medley of refreshing and uplifting flavours, perfect at any time, day or night.""Perfect little gift - great for all occasions throughout the year"""
Wild Berry Tea (International Blend)  25 Envelopes,17,https://twinings.co.uk/products/wild-berry-tea-international-blend-25-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Wild-Berry-Tea-International-Blend-25-Envelopes_540x.jpg?v=1619776414,"Black tea deliciously flavoured with four red fruit flavours - blackberry, blackcurrant, strawberry and raspberry.This tea is only sold in our International markets and is exclusively available to Twinings Direct in the UK."
Gingerbread Indulgence Green Tea  Single Envelope,17,https://twinings.co.uk/products/gingerbread-indulgence-green-tea-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/3-Twinings-Gingerbread-Indulgence-Green-Tea-Envelope_e732b726-2b08-4417-8f16-0ec85c309cd0_540x.jpg?v=1619777749,"The sweet aroma of a traditional cake shop. The tangy warmth of gingerbread, baked to perfection. With real ginger pieces and natural golden syrup flavour, this is an entirely new take on traditional green tea. One that's utterly surprising yet wonderfully familiar.Who'd have thought green tea could be so indulgent?"
Assam  40 Tea Bags,17,https://twinings.co.uk/products/assam-40-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/files/Twinings-Assam-40-Tea-Bags_540x.jpg?v=1685708864,"What does it taste like? A bold, satisfying, proper cup of tea with a full-bodied, lasting flavour.  Where does it come from? There are only two places in the world where tea plants are natives. Assam in north-east India is one of them. We've been sourcing tea from gardens on the flood plains of the Brahmaputra River since 1838. You learn a thing or two in almost 200 years, like which leaves give the best flavour. That's how we know our Assam contains only the best.  What makes this tea different? Our Assam leaves aren't picked until June because that's when they start making the best-tasting tea. Off-peak is just not the same.  Blended and packed in Hampshire."
"Rooibos, Strawberry & Vanilla  20 Envelopes",17,https://twinings.co.uk/products/rooibos-strawberry-vanilla-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Infuso-Rooibos-Strawberry-Vanilla-20-Envelopes_540x.jpg?v=1619776368,"Strawberry and Vanilla Flavoured Rooibos Infusion.  The naturally sweet flavour of strawberries and rich notes of vanilla are combined with the refreshing herbal taste of rooibos in this delicate infusion. With its warming, russet colour, it's ideal for drinking any time when you need a soothing taste.  This infusion is made with all-natural ingredients and is naturally caffeine free so you can enjoy it any time of the day.  This tea is only sold in our International markets and is exclusively available to Twinings Direct in the UK."
Black Tea with Lemon (International Blend)  25 Envelopes,17,https://twinings.co.uk/products/black-tea-with-lemon-international-blend-25-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Black-Tea-with-Lemon-International-Blend-25-Envelopes_540x.jpg?v=1619776166,"The story goes that Admiral Lord Nelson gave his sailors tea with lemon when they were at sea. The fresh lemon kept them healthy and provided a taste of sunshine when skies were stormy.Next time you're lost at sea, or just having a long, lazy afternoon, try a cup of this bright, shimmering tea. The fresh citrus flavour will cheer you up whatever the weather.Twinings favourite international teas range."
Pure Camomile  20 Tea Bags,17,https://twinings.co.uk/products/pure-camomile-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Pure-Camomile-20-Single-Tea-Bags_540x.jpg?v=1619775574,"What does it taste like? Like the centre of these pretty daisy-like flowers, this is a golden infusion which is slightly sweet and floral.A sea of white and yellow flowers dance under a brilliant blue sky. We harvest our camomile during the warm summer months, selecting the pollen heads, as they're the sweetest part. This delicate floral infusion is traditionally used to help you relax, so sink into a deep armchair and let your worries drift away.  Made with all-natural ingredients, nothing more, nothing less. Naturally caffeine free with no added sugar.  How do I drink it? Using one bag per person, pour on boiling water and infuse for two to three minutes. Leave for a little longer if you prefer a stronger taste."
Detox  Single Envelope,17,https://twinings.co.uk/products/detox-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/3-Twinings-Superblends-detox-envelope_540x.jpg?v=1619777644,"Lemon Flavoured Infusion with Burdock Root, Fennel, Ginger and added Selenium.  Time for a reset? Feeling renewed is the inspiration behind this carefully crafted caffeine-free Detox blend. A combination of herbal ingredients including lemon peel and ginger, plus added selenium which contributes to the protection cells from oxidative stress to help keep you at your best.  +Selenium contributes to the protection of cells from oxidative stress. Enjoy at least 1 cup a day as part of a varied and balanced diet and a healthy lifestyle.What does it taste like? The fennel in this blend has a slight sweetness which works well with the smooth lemon flavour. The ginger is carefully added in the mix so it is gentle and warming, but not overpowering.  Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
BioBlends Golden English Breakfast Tea  18 Envelopes,17,https://twinings.co.uk/products/bioblends-golden-english-breakfast-tea-18-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-BioBlends-Golden-English-Breakfast-Tea_540x.jpg?v=1624358210,"We've brought a small quantity back as a limited edition, so get this whilst stocks last.English Breakfast Black Tea with added Bacilus coagulans Cultures.  Just when you thought your breakfast tea couldn't get any better, along comes this little beauty. It's jam-packed with millions of cultures and the best thing is, it still tastes like the English Breakfast you know and love.  Like all classic English Breakfast blends, this tea has a bold, rich flavour when you sip it, followed by a smooth, bright finish. Adding a splash of milk will soften the taste a touch and bring out the honey rich notes.GanedenBC30TMThe secret to this blend lies in the millions of added Bacillus coagulans cultures. These have been carefully chosen for their suitability for use in hot water."
BioBlends Camomile & Linden  18 Envelope,17,https://twinings.co.uk/products/bioblends-gentle-camomile-linden-with-a-hint-of-citrus-18-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-BioBlends-Gentle-Camomile-Linden-with-a-hint-of-Citrus_540x.jpg?v=1624358190,"Mandarin and Honey Flavoured Herbal Infusion with Camomile, Linden, Lemon Balm and added‚Bacillus coagulans‚Cultures.Here's an easy way to unwind. The ingredients in this caffeine-free infusion are A-List when it comes to beautiful botanical flavours. Sit back and sip your way to a blissful place filled with calming tastes and millions of cultures.This infusion has got all the refreshing taste of a classic camomile with a hint of zesty mandarin to give it a bit of kick. The sweet subtle flavours of Linden and Lemon Balm add a gentle burst of citrus to finish.GanedenBC30TMThe secret to this blend lies in the millions of added Bacillus coagulans cultures. These have been carefully chosen for their suitability for use in hot water."
"Orange, Mango & Cinnamon  20 Envelopes",17,https://twinings.co.uk/products/orange-mango-cinnamon-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Infuso-Orange-Mango-Cinnamon-20-Envelopes_540x.jpg?v=1619776318,"Mango, Orange and Cinnamon Flavoured Infusion.  The silky sweet flavour of mangoes is combined with the taste of oranges and a touch of cinnamon for a blend with an indulgently aromatic twist. With every sip you take, this warm and spicy infusion will take you to a lush green paradise.  This infusion is made with all-natural ingredients and is naturally caffeine free so you can enjoy it any time of the day.  This tea is only sold in our International markets and is exclusively available to Twinings Direct in the UK."
English Breakfast  Single Envelope,17,https://twinings.co.uk/products/english-breakfast-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-English-Breakfast-Single-Envelope_33b03b25-45d5-4514-9aae-1d0cb0e2f8d8_540x.jpg?v=1619777688,"What's your favourite breakfast? Eggs, cereal or a slice of buttery toast? Whatever it is, there's no better accompaniment than a good cup of our English Breakfast tea - the clue's in the name. But this tea isn't just for the morning.Bright, full-bodied and full of flavour, English Breakfast is perfect for clearing away your cobwebs at any time of day."
Darjeeling  125g Loose Leaf Tea,17,https://twinings.co.uk/products/darjeeling,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Loose-Leaf-Bag-Darjeeling-pile_540x.jpg?v=1619794582,"Loose Leaf Black Tea  Origin  Darjeeling, in Tibetan translating as 'Land of the Thunderbolt' and well known for the world famous Darjeeling Himalayan narrow gauge train terminating here, is a town that lies within the Indian state of West Bengal, lying 6,000ft above sea level. Darjeeling has a tiny annual production of only 10,000 tonnes and its tea is highly prized.Tea Description  This is a blend of finest second harvest teas.Loose leaf tea made simple. Take a look at our fabulousteapots(some come with a built-in strainer) andtea strainers."
